,label,text
12621,fact,"EP Soria considera que la relación entre 'Depuralina' y los efectos adversos es ""bastante evidente"": Be.. <link>"
18772,sarcasm,Comunidad  UNET se encontrará con una moderna y dotada Biblioteca el lunes. Grata sorpresa! <hashtags>
3206,fact,Videojuegos que sanan la mente <link>
8528,fact,Tailandia pide a sus ciudadanos que abandonen Camboya por temor a un conflicto militar: Las autoridades d.. <link>
9513,fact,EP El terrorista más joven arrestado en el Reino Unido es declarado culpable: Un Tribunal londinense ha.. <link>
1729,fact,La  Undécima Liga de Campeones del  RealMadrid es _________ <pic>
18127,sarcasm,"Buenos días a todos los venezolanos y venezolanas fascistas que reprimen a la guardia y la policía, y los mata y los agrede. <hashtags>"
15957,sarcasm,"Utilizan a la Payo como referencia en maturin, no se donde queda que es eso? <hashtags>"
14481,fact,El Ibex y las Bolsas europeas recuperan el pulso tras intervenir los bancos centrales: El Ibex 35 finaliz.. <link>
9853,fact,EP La operación salida se salda con la muerte de al menos 15 personas en las carreteras: Quince persona.. <link>
10069,fact,EP Bhavnani hace que Popular lidere las subidas del Ibex tras superar su 5%: Las acciones de Popular se.. <link>
1301,fact,El populismo de extrema derecha cala en  Alemania. Casi un 30% de los alemanes simpatiza con estas ideas. Datos de <mention> [ml] <pic>
2100,fact,"A esta hora comienza la concentración opositora a favor de <mention> en Caracas, <hashtags> <pic>"
1395,fact,“La civilización de un pueblo se mide cómo trata a los animales” ¿Cómo los tratas tú? Campaña de la <mention> <hashtags> <pic>
19006,sarcasm,<mention> <mention> menudo fascista ese tal Azaña. La República debió eliminarlo como a Jose Antonio. <hashtags>
24487,sarcasm,"Por cada estacionamiento publico hay 15 ""viene viene"" en la calle, para que no digan que en México no hay empleo <hashtags>"
19482,sarcasm,"Si, porque mañana me va a ir re bien en matematica.. <hashtags>"
1484,fact,Cientos de miles de opositores marcharon hoy en Caracas. <mention> nos comparte este video de la movilización <pic>
15113,sarcasm,Eso pasa por no especificar... <hashtags> <pic>
20577,sarcasm,"Supongo que la Bundesliga es, con mucha diferencia, la competición más exigente del mundo... <hashtags>"
8791,fact,"El campo argentino reanuda la huelga: El campo, el único sector de la sociedad argentina que hasta ahora .. <link>"
13051,fact,EP Castro conversa en directo por teléfono con Chávez: La prensa oficial cubana ha difundido hoy dos nu.. <link>
5016,fact,Arantza Quiroga asume hoy la presidencia del Parlamento vasco: EL PNV dejará hoy el control de las máximas respo.. <link>
5600,fact,"'Michelines' con 100 años: La prestigiosa guía gastronómica Michelin, la clasificación de restaurantes más influ.. <link>"
17853,sarcasm,Gollllllllllllllllll de Benzema a pase de Bale el cual no es generoso y es un egoista SIEMPRE <hashtags>
7190,fact,"Ismael Serrano sigue soñando: Ismael Serrano, cantautor de referencia en los 90, vuelve con más ilusión que nunc.. <link>"
20630,sarcasm,"Queda la vía civil: Artículo 418.- La persona que haya desaparecido y de quien no se tengan noticias, se presume ausente. <hashtags>"
5157,fact,"Obama: ""Vamos en la dirección correcta"": Barack Obama aseguró anoche que, pese a las enormes dificultades económ.. <link>"
55,fact,"En  PuertoRico, el paso del  HuracanMaria ha sido devastador. Sin electricidad ni agua corriente hasta diciembre. Las lluvias podrían complicar la situación <hashtags> <pic>"
16837,sarcasm, RespuestasComunes --> Tienes hambre? --> Noo vale solo que hoy es el Gran concierto de Mis tripas! <hashtags>
23194,sarcasm,<mention> <mention> ¿QUE QUE? PERO SI EL PADECE DE INSOMNIO. ¿De que tu hablas? <hashtags>
10983,fact,EP García Albiol reclama a Sirera y Fernández Díaz que formen una candidatura conjunta: El vicesecretar.. <link>
9915,fact,EP La Guardia Civil investiga un vídeo de una paliza a una menor ecuatoriana en Madrid: La Guardia Civi.. <link>
16088,sarcasm,"Luego del TT Eladio Mata a Maduro, el TSJ inicia investigación a Eladio Lares por intento de magnicidio... <hashtags>"
17312,sarcasm,"<mention> ""componer"" después de críticas tan fuertes, se ve peor. Tu ""decisión"": apoyar a los más corruptos. Bien por ti. <hashtags>"
6890,fact,"Touriño pide incluir en la financiación autonómica el coste de la lengua: El presidente de la Xunta de Galicia, .. <link>"
21789,sarcasm,Yo no veo problema porque el debata y el fútbol sean a la misma hora si México está lleno de ciudadanos informados <hashtags>
7038,fact,"Rajoy considera una ""descomunal bajada de pantalones"" el acuerdo de Zapatero con PNV y BNG sobre los Presupuesto.. <link>"
19092,sarcasm,"Me acuerdo cuando era joven, bello y guapo (  Sarcasmo ) y me dormía temprano."
2179,fact,Papa Francisco: No esperen de este papa una receta. Ni el papa ni la Iglesia tienen el monopolio de la interpretación de la realidad social
13910,fact,EP ETA culpa al Gobierno del fracaso de la negociación y reivindica los últimos atentados: La banda ter.. <link>
10305,fact,EP Siria y Líbano anuncian que establecerán plenas relaciones diplomáticas: Siria y Líbano han anunciad.. <link>
11141,fact,EP Tres heridos graves en una explosión en Valencia: Tres personas han resultado heridas graves tras un.. <link>
25419,sarcasm,"Bieber tuvo éxito, Rebecca Black tuvo éxito. Subiré un vídeo mío a youtube y así como soy de hermoso, me hago famoso yo también.  Sarcasmo."
1749,fact,. <mention> La carta de Almagro es una radiografía exacta de lo que está pasando en Venezuela — <mention> <hashtags>
855,fact,Estos son algunos de los castillos más impresionantes de nuestro país. ¿Cuál te queda por visitar? ¿Añadirías alguno a la lista?  <pic>
4370,fact,Nuevo aire al intercambio comercial Colombia-Ecuador tras eliminación de salvaguardas <link>
7000,fact,"Zapatero prevé una ""creación de empleo muy estimable"" en marzo: El presidente del Gobierno, José Luis Rodríguez .. <link>"
9083,fact,Las bolsas europeas reciben con indecisión el plan de rescate de Estados Unidos: Las bolsas europeas han .. <link>
12217,fact,EP Los agresores de los bomberos de Écija quedan en libertad con cargos: La juez encargada de tomar dec.. <link>
13208,fact,EP Almirall invierte 151 millones en ocho fármacos de Shire: La farmacéutica Almirall ha alcanzado un a.. <link>
9904,fact,"EP Andrea Baldini, favorito al oro en esgrima, apartado por dar positivo: El esgrimista italiano Andrea.. <link>"
6081,fact,"Eluana cambia de clínica para poder morir: El padre de Eluana Englaro, la mujer italiana de 37 años en coma vege.. <link>"
25486,sarcasm,Novedad del día: Me duele el cuello.  Sarcasmo Creo que al final si lo tengo descalabrado :( <hashtags>
18567,sarcasm,Al menos Copa no recibió el  sarcasmo treatment de Laura Ch. como el que le hizo a <mention>
10879,fact,EP Cante usted en el nuevo disco de Matthew Herbert: La creatividad como base de sus canciones. El músi.. <link>
14080,fact,"Chacón adelanta que revisará las desgravaciones al alquiler ""que suprimió el PP"": La ministra de Vivienda.. <link>"
7653,fact,"Obama pone a una mujer al frente de la Seguridad Nacional: El presidente electo de Estados Unidos, Barack.. <link>"
9311,fact,"EP Zapatero garantiza que los forenses trabajan con la ""máxima rigurosidad"": El presidente del Gobierno.. <link>"
294,fact,Danza de drones luminosos que rompe récords. ¡Espectacular!  GuinnessWorldRecords [el] <hashtags> <pic>
12715,fact,Eliminar la carne de la dieta implica un salto en hábitos que puede traer problemas alimenticios: Sob.. <link>
3434,fact,"Ultimo socorrista, Manuel Gonzalez, llega a superficie."
18298,sarcasm,""" <mention> Solo una estrella del nivel de Ronaldinho puede llenar el hueco tan grande que dejo Crosas <mention> //  Sarcasmo total"
23109,sarcasm,Amaneci con <mention> en la cabesa (que raro) <hashtags>
191,fact," ULTIMAHORA El Parlamento Europeo condena la ""represión brutal"" en Venezuela <hashtags>"
22030,sarcasm,Me siento tan seguro! ^_^ <mention> <hashtags> <pic>
22826,sarcasm,Aaah el rico aroma de mariguana a las 11:15 de la mañana como siempre cortesía de los hojalateros de la Chihuahua. <hashtags>
22297,sarcasm,"No, yo no sé formar frases, saco 9 y 10 en lengua pero no sé formar frases <hashtags>"
2267,fact, CumbreCNN  CumbrePanama en directo desde nuestro Red Room con <mention> <mention> <pic>
23016,sarcasm,"Ahorita lo importante, no son los resultados de Michoacán, ni el martir del tuitero Mareo Flores. Sino las ofertas del ¡Buen Fin! <hashtags>"
1382,fact,Este miércoles se celebra el <hashtags> <pic>
340,fact," Atención Un equipo de la Fiscalía capturó al expresidente de Saludcoop, Carlos Palacino, por irregularidades en el manejo de recursos de la salud. Noticia en desarrollo..."
25045,sarcasm,<mention> Quisiera estar en la primera fila de tu vida para acompañarte siempre en tus estados de ánimo => <hashtags>
21351,sarcasm,"Escuché que el Kipling tiene un Dream Team encabezado por grandes como Sainos, Sandra Padró, Bahena, Arturo y Pancho <hashtags>"
13062,fact,EP Torres viaja a Liverpool con la idea de jugar el sábado ante el Everton: Fernando Torres ya piensa e.. <link>
19391,sarcasm,"La paulina todo entiende,es la mas lista :3  Sarcasmo -.-"
21720,sarcasm,El mejor nombre del mundo  sarcasmo jajajaja  <pic>
24528,sarcasm,Me gusta cuando tuitean y ni siquiera leen lo que les escribí por el pin. <hashtags>
4817,fact,Pentágono publicará fotografías de abusos a presos detenidos en Irak y Afganistán : La entre de este material se.. <link>
12691,fact,EP Ecologistas acusa a altos cargos de dar informes favorables a proyectos que promovían: La ONG Ecolog.. <link>
3477,fact,"EE.UU.: voces progresistas muestran su fuerza en Washington: Decenas de miles se manifiestan por el empleo, la edu... <link>"
18864,sarcasm,Que raro que las peliculas en Nicaragua se estrenen despues de los estrenos Mundiales <hashtags>
9521,fact,EP Cinco años de cárcel por intentar quemar a su ex mujer: La Audiencia Provincial de Almería ha conden.. <link>
5048,fact,Un muerto en las marchas contra el G-20 en Londres: Un hombre ha muerto durante la primera jornada de protestas .. <link>
15237,sarcasm,"Joder, qué bien pronunciado todo en la nominación de <mention>  sarcasmo Bastaba con preguntar ""oye, esto cómo...?"" <hashtags>"
25967,sarcasm,Kien necesita 3G cuando tiene en su mano todo el poder del EDGE? (  sarcasmo)... a veces vales v... <hashtags>
17004,sarcasm,—¿Por qué lloras? —Me acaban de mandar a la mierda... —¿Y no sabes llegar o qué? <hashtags>
832,fact,Más de 100 muertos en menos de cuatro meses de protestas en Venezuela  AFP <mention> <pic>
2429,fact,"Fiscal mayor de Aruba: Si Carvajal apela, el caso iría a Corte Suprema de Holanda en La Haya — <mention> <hashtags>"
22225,sarcasm,jɑɑJɑɑɑ uuuuuuu No tiene precio me cɑen Bien pues <mention> <mention> & nɑdɑ a <mention> tɑmbien me cɑe bien <hashtags>
23421,sarcasm,"La mayoría de los Diputados se van de puente vacacional … ""Favor de no molestar"" <hashtags>"
261,fact, ÚLTIMAHORA ONU aprueba el envío de misión internacional sobre crímenes de guerra a Gaza <hashtags>
26251,sarcasm,"El dólar amaneció en 52128,74 bs. Tranquilos, tranquilos amigos(as) La ANC esta trabajando sobre la economía del país, paciencia. Mucha paciencia <hashtags>"
12797,fact,"EP Saura: ""No había objetivos definidos ni indicios de atentado inminente"" en Barcelona: El consejero d.. <link>"
25073,sarcasm,"Que romántico ver tanto amor en Facebook, tanta ternura, felicidad, amistad... <hashtags>"
20335,sarcasm,Vamos a hacer TT para que traigan a Mars en algo tan miserable como un festival de radio <hashtags>
18433,sarcasm,Sigue siento TT lalalala  AngieArizagaEjemploDeGuerrera también le pones FV por fis Jajajajajaja .-. <hashtags>
17828,sarcasm,<mention> <mention> <mention> <mention> <mention> <mention> <mention> llego la renovación <hashtags> <pic>
20443,sarcasm,"Y ahora si todos irán a manifestarse a san Lázaro contra <mention> O van a seguir haciendo ""revolución"" desde sus casa? <mention> <hashtags>"
12165,fact,"EP El hombre que tuvo 24 años secuestrada a su hija confiesa los hechos: El padre de Elisabeth Fritzl, .. <link>"
11121,fact,EP El Pentágono declara los juicios de Guantánamo prioridad nacional para celebrarlos antes de las elec.. <link>
2816,fact,La carta de amor que llegó con medio siglo de retraso <link>
9565,fact,"EP Federer se lleva el oro de dobles: El suizo Roger Federer, gran aspirante al título olímpico en los .. <link>"
16282,sarcasm,Si usted es bueno usando el sarcasmo no tiene que poner  sarcasmo al final de la oracion cuando está tratando de serlo. <hashtags>
3065,fact,Ser adúltero ya no será delito en  México <link> (vía <mention>
1964,fact,"""En este momento recuerdo las palabras de Leopoldo: estas esposas me las va a quitar el pueblo de  Venezuela"", afirma Lilian Tintori"
6565,fact,"Marruecos accede a dar facilidades a los melillenses: A Driss, un cincuentón melillense, cada vez que se acercab.. <link>"
14564,fact,¿Harto de apagones y retrasos en el Cercanías? Pregunta a Jordi Prat Delegado de Fomento en Cataluña. <link>
21124,sarcasm,"Antes me gustaba mas la lluvia. Ahora... bueno, digamos que me gusta tanto como tener que levantarme a esta hora... <hashtags>"
5912,fact,"Del Bosque: ""España e Inglaterra son las dos mejores selecciones de Europa, sin duda"": El seleccionador nacional.. <link>"
8701,fact,"Paul llama a los 'beatlemaníacos' a boicotear McDonald's: Definitivamente, la promoción que han lanzado l.. <link>"
2760,fact," Moammar  Gadhafi está muerto, según informes citados por el Consejo Nacional de Transición de <hashtags>"
12303,fact,"EP Clinton abandonará la carrera demócrata si no gana en las primarias de Indiana, según sus asesores: .. <link>"
9339,fact,EP Hillary Clinton apoya la venta de Energy East a Iberdrola: La senadora por Nueva York Hillary Clinto.. <link>
25363,sarcasm,el verdadero sarcasmo es aquel que no se explica con un HT que diga  sarcasmo eso para mi caga el tweet <mention>
12163,fact,EP Encarcelado el joven condenado por quitar la bandera española del Consistorio de Terrassa: El joven .. <link>
18419,sarcasm,El ministro de  salud  AlejandroGaviria bloqueó mi cuenta de tuiter!. Es un buen ejemplo de democracia y tolerancia! <hashtags>
11820,fact,EP Kirilenko frena en seco a Kobe Bryant: La inspiración de los europeos Mehmet Okur y Andrei Kirilenko.. <link>
13375,fact,EP El actor Tony Leblanc sufre un infarto agudo de miocardio: El actor Tony Leblanc permanece ingresado.. <link>
1575,fact,Mike Vigil: Maduro está protegiendo a muchas personas acusadas que están en su administración — <mention> <hashtags>
